time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,0.490991253463,-1.25163276198,20.4439878813,6.17018812231,6.16338169253,0.0,1.05422184183,-1.44432553272,5.52986486659,-0.0475921662456,-0.0914979571523,0.0,465.6687269862962,464.6661657004864,465.21465844623174,465.95543150847715
3.1200000000000023,0.556594462863,-1.3405171212,20.7773974424,6.16679367878,6.15798837684,0.0,1.1330207108,-1.51873705954,5.58331506509,-0.0884091777312,-0.0868519367328,0.0,455.81565530486165,456.18032342419025,457.0948632742796,453.8271109952004
3.1800000000000024,0.626772867463,-1.43370669029,21.1119944444,6.1616485542,6.15280354079,0.0,1.20669134528,-1.58802749782,5.56975343391,-0.0809098991333,-0.0855525850985,0.0,435.71892614657423,435.82123712089276,434.6601745427042,435.28207138643074
3.2400000000000024,0.701046492827,-1.53076047253,21.4426492225,6.15692838536,6.14735448093,0.0,1.26952037662,-1.64750095795,5.45244585321,-0.0745304062259,-0.104252896207,0.0,401.0293064346789,399.31852819910813,400.2551648127912,400.82976682254116
3.3000000000000025,0.7802890446,-1.63248004262,21.77430847,6.15297374803,6.14097478011,0.0,1.37245970281,-1.74350000606,5.60180661837,-0.052663141605,-0.11083674808,0.0,485.35139672551384,484.8480357962792,485.1279459331544,486.76439521992205
3.3600000000000025,0.865014725774,-1.73928830033,22.1091625588,6.15103354228,6.13389353005,0.0,1.45228646199,-1.81699351957,5.55995911059,-0.0081804960456,-0.138963027994,0.0,429.35643297129116,426.94926896987414,425.6905469420382,429.4800086456223
3.4200000000000026,0.955059122051,-1.85088874386,22.4441490965,6.15115159853,6.12555278633,0.0,1.54991574606,-1.90300075226,5.60574773268,0.0169866009087,-0.139111200328,0.0,456.36218825131635,456.33298183091756,455.3094495573747,457.3188763965748
3.4800000000000026,1.05105999917,-1.96759809271,22.7814910543,6.15173891283,6.11734205393,0.0,1.65081846883,-1.98721093676,5.63854289675,-0.0112541646719,-0.132665304883,0.0,452.60388731680047,453.1055077934743,454.87732493242174,452.60963830633017
3.5400000000000027,1.15273345316,-2.08894597008,23.1176501636,6.15101121422,6.10896364441,0.0,1.73894589568,-2.05782305786,5.56685096331,-0.013936528721,-0.159626223005,0.0,422.10145267932137,419.74774875367956,419.09253754932615,418.8593848768195
3.6000000000000028,1.26055019491,-2.21508305894,23.453509919,6.15022303641,6.09942881636,0.0,1.85576824862,-2.14677440191,5.62778232968,-0.0115820610615,-0.157527509231,0.0,463.3359579985136,463.47812745119745,462.5160769801359,462.70163380002657
3.660000000000003,1.37455814736,-2.34586703874,23.7876936446,6.14926066999,6.09004269496,0.0,1.94522623724,-2.21282952819,5.51195126666,-0.0269119721724,-0.154338574179,0.0,405.5545339140379,405.8152040047583,406.86878894090955,405.4936808575303
3.720000000000003,1.49556438783,-2.48165286509,24.1224334204,6.14768692131,6.08042014812,0.0,2.08912444371,-2.31342458264,5.64488069116,-0.024897487463,-0.176536607564,0.0,487.6315682844875,485.94774858892345,484.9619862194328,485.1132254579189
3.780000000000003,1.62450094998,-2.62291422028,24.4607311311,6.14609781383,6.07007114151,0.0,2.20960549296,-2.395414565,5.63132436613,-0.0298656124215,-0.165418037228,0.0,441.8054983372507,442.69263596315153,443.4214319724241,443.0128706389114
3.840000000000003,1.76096384269,-2.76920419021,24.7987319986,6.14488852288,6.06010339748,0.0,2.33995310483,-2.4810282198,5.63487164492,-0.00562973902116,-0.16758837333,0.0,449.5707789080281,449.36881642179543,447.83733900919754,449.80472506773276
